Restaurant ID,Restaurant Name,Review Count,Overall Rating,Price Range,Categories,Coordinates,Address,Phone,Image
dominos-pizza-knoxville-19,Domino's Pizza,8,,$,"Chicken Wings,Pizza,Sandwiches",35.9418678283691 -84.0409622192383,"7419 Middlebrook Pike Ste 101 Knoxville, TN 37909 ",(865) 693-3939,https://s3-media2.fl.yelpcdn.com/bphoto/IKG4y6ogBtMCdOpjyv9ZfQ/o.jpg
krystal-knoxville-4,Krystal,7,,$,"Fast Food,Burgers",35.9739167442057 -83.9760938286781,"3910 Western Ave Knoxville, TN 37921 ",(865) 525-3597,https://s3-media3.fl.yelpcdn.com/bphoto/Fd1VdKvKNTLgWefoweWFcQ/o.jpg
chick-fil-a-knoxville-2,Chick-fil-A,12,,$,"Fast Food,Chicken Shop,Salad",35.9253278 -84.038113,"7600 Kingston Pike Rm NO1320 Knoxville, TN 37919 ",(865) 690-5447,https://s3-media4.fl.yelpcdn.com/bphoto/IXo4y7MLHBvBr4en-vp0rg/o.jpg
davincis-pizza-knoxville,DaVinci's PIzza,52,,$,Pizza,35.9698895 -83.9184589,"113 S Central St Knoxville, TN 37902 ",(865) 637-5040,https://s3-media1.fl.yelpcdn.com/bphoto/URRK1qtVhAJOoOuCxMtNKQ/o.jpg
marcos-pizza-knoxville,Marco's Pizza,29,,$$,"Pizza,Salad,Sandwiches",35.94478 -84.07208,"8667 Middlebrook Pike Knoxville, TN 37923 ",(865) 357-7780,https://s3-media2.fl.yelpcdn.com/bphoto/ct8czuCRH_nsy3IFZzMJ_g/o.jpg
wingstop-knoxville,Wingstop,45,,$$,Chicken Wings,36.0275818 -83.92857610223359,"4865 N Broadway St Knoxville, TN 37918 ",(865) 247-6218,https://s3-media3.fl.yelpcdn.com/bphoto/wrLzW94jC2izixPnh1bObA/o.jpg
taqueria-la-herradura-knoxville-7,Taqueria La Herradura,1,,,"Mexican,Food Trucks",35.996196 -83.923386,"2625 N Broadway St Knoxville, TN 37917 ",(865) 951-1170,https://s3-media4.fl.yelpcdn.com/bphoto/fK-oPmN7_wSJsOEjuUR5TA/o.jpg
chick-fil-a-knoxville-22,Chick-fil-A,4,,$,"Fast Food,Chicken Shop,Salad",35.94464315193438 -84.03775410271388,"1917 Andy Holt Ave Knoxville, TN 37996 ",(865) 974-6846,https://s3-media4.fl.yelpcdn.com/bphoto/uNNRmhgfQ6odznDcNqGtjw/o.jpg
el-pulpo-loco-knox-knoxville,El Pulpo Loco Knox,1,,,"Dance Clubs,Mexican",35.913008457341 -83.955723161471,"2909 Alcoa Hwy Knoxville, TN 37920 ",(865) 247-4360,
amigos-tequila-mexican-grill-knoxville,Amigo's Tequila Mexican Grill,20,,,"Sports Bars,Mexican",36.02714 -83.9265,"4824 Harvest mill way Knoxville, TN 37918 ",(865) 240-3652,https://s3-media3.fl.yelpcdn.com/bphoto/ZfdFRMsZ8YgHJIpxj56z4g/o.jpg
sbarro-knoxville,Sbarro,4,,$,"Food Court,Pizza",35.925684 -84.037936,"7600 Kingston Pike Ste 1300 Knoxville, TN 37919 ",(865) 693-7942,https://s3-media2.fl.yelpcdn.com/bphoto/rtdgXYcjvvUqmIFqWjEKHw/o.jpg
moes-southwest-grill-knoxville,Moe's Southwest Grill,17,,$$,"Mexican,Tex-Mex",35.95573862877103 -83.93400419999999,"1800 Cumberland Ave Knoxville, TN 37916 ",(865) 637-2700,https://s3-media4.fl.yelpcdn.com/bphoto/ljhZkAr69mXqWFFDzi_Dkg/o.jpg
honey-baked-ham-company-knoxville,Honey Baked Ham Company,9,,$$,"Meat Shops,Sandwiches,Delis",35.9311099 -84.0279,"7205 Kingston Pike Knoxville, TN 37919 ",(865) 584-8886,https://s3-media2.fl.yelpcdn.com/bphoto/FzUNbXjDokuN6uJCZZqnVQ/o.jpg
cook-out-knoxville-3,Cook Out,47,,$,"Burgers,Fast Food,Hot Dogs",35.920738 -84.092795,"321 North Cedar Bluff Rd Knoxville, TN 37923 ",,https://s3-media2.fl.yelpcdn.com/bphoto/PTJwBxjtA1iI4hEVX4chSA/o.jpg
house-of-dragon-knoxville,House of Dragon,35,,$,"Chinese,Asian Fusion",35.955471 -83.9356537,"1907 Cumberland Ave Knoxville, TN 37916 ",(865) 546-2565,https://s3-media2.fl.yelpcdn.com/bphoto/46HAbqEBbmptCmDjbmTE8g/o.jpg
best-bagels-in-town-and-deli-knoxville,Best Bagels In Town & Deli,95,,$,"Bakeries,Delis,Bagels",35.91238682323592 -84.08072541409292,"120 S Peters Rd Ste 10 Knoxville, TN 37923 ",(865) 691-3154,https://s3-media3.fl.yelpcdn.com/bphoto/9rLjtlzfWtA7uiCbbNLKCw/o.jpg
ruby-thai-kitchen-knoxville,Ruby Thai Kitchen,3,,,Thai,35.92515 -84.037544,"7600 Kingston Pike Ste 1344 (West Town Mall) Knoxville, TN 37919 ",(865) 500-7197,
which-wich-knoxville,Which Wich,28,,$,Sandwiches,35.9126453186626 -84.090155241803,"9271 Kingston Pike Knoxville, TN 37922 ",(865) 539-9608,https://s3-media3.fl.yelpcdn.com/bphoto/5DCVVXNq4kb6Jywqtnw6Hw/o.jpg
chen-garden-restaurant-knoxville,Chen Garden Restaurant,25,,$,Chinese,35.9796740859747 -84.1062976419926,"7658 Oak Ridge Hwy Knoxville, TN 37931 ",(865) 560-8801,https://s3-media2.fl.yelpcdn.com/bphoto/WtxpNONSiK9sBY-qqM-u9Q/o.jpg
hannas-cafe-knoxville-2,Hanna's Cafe,6,,,Cafes,35.9556045532227 -83.9354705810547,"1901 Cumberland Ave Knoxville, TN 37916 ",(865) 522-9933,https://s3-media3.fl.yelpcdn.com/bphoto/dhY05dvpuGz9BVhqznoaUw/o.jpg
aubreys-knoxville-5,Aubreys,7,,,Restaurants,35.93694 -84.00761,"6025 Brookvale Ln Ste 206 Knoxville, TN 37919 ",(865) 584-7779,https://s3-media3.fl.yelpcdn.com/bphoto/bpiFlCi2VZwAXq9B04LinA/o.jpg
dominos-pizza-knoxville-20,Domino's Pizza,17,,$,"Chicken Wings,Pizza,Sandwiches",35.9471168518066 -83.9794998168945,"3615 Sutherland Ave Knoxville, TN 37919 ",(865) 246-6330,
fazolis-knoxville,Fazoli's,38,,$,"Italian,Fast Food,Pizza",35.9096 -84.10097,"9515 Kingston Pike Knoxville, TN 37922 ",(865) 694-1162,https://s3-media1.fl.yelpcdn.com/bphoto/R7atv2keYBvlCdRn9_lHMg/o.jpg
main-event-knoxville-knoxville,Main Event - Knoxville,95,,$$,"Bowling,American (Traditional),Arcades",35.914359 -84.0853303522165,"9081 Kingston Pike Knoxville, TN 37923 ",(865) 351-5000,https://s3-media2.fl.yelpcdn.com/bphoto/cq2UfqBQtE1b9wbYE4nzrA/o.jpg
mcdonalds-knoxville-23,McDonald's,19,,$,"Fast Food,Burgers,Coffee & Tea",35.9719783119499 -83.9861212670803,"4420 Western Ave Knoxville, TN 37912 ",(865) 637-4183,https://s3-media2.fl.yelpcdn.com/bphoto/EgG8lNbVzjHaMM10NOOoxA/o.jpg
little-caesars-pizza-knoxville-14,Little Caesars Pizza,15,,$,Pizza,35.96068 -83.92103,"7044 Kingston Pike Knoxville, TN 37919 ",(865) 307-1224,https://s3-media1.fl.yelpcdn.com/bphoto/QqE9C3A8Hpx1HHQil4rmqw/o.jpg
cancun-mexican-grill-and-bar-knoxville-2,Cancun Mexican Grill & Bar,55,,$$,"Mexican,Bars,American (Traditional)",35.9161049 -84.087574,"351 Harry Ln Knoxville, TN 37923 ",(865) 690-9919,https://s3-media2.fl.yelpcdn.com/bphoto/qDUf8hoXNE3oFGW09b-ciA/o.jpg
flying-spoon-hilton-knoxville-west-knoxville,Flying Spoon-Hilton Knoxville West,4,,,American (Traditional),35.9133100965381 -84.1066198423505,"9621 Parkside Dr Knoxville, TN 37922 ",(865) 246-2309,
la-piñata-mexican-bar-and-grill-knoxville,La Piñata Mexican Bar & Grill,40,,,Mexican,35.9921824476744 -83.9199028909206,"2038 N Broadway Knoxville, TN 37917 ",(865) 540-0800,https://s3-media2.fl.yelpcdn.com/bphoto/gKvD71LLzm6PJi-KDHvCcQ/o.jpg
archers-bbq-knoxville-6,Archers BBQ,43,,$$,Barbeque,35.9021199 -84.122969,"10205 Kingston Pike Knoxville, TN 37922 ",(865) 771-2601,https://s3-media1.fl.yelpcdn.com/bphoto/I6FJT-9Ztv_1PCU70KU8Lg/o.jpg
zhu-garden-knoxville,Zhu Garden,100,,$,"Thai,Chinese",35.912038 -84.080864,"128 S Peters Rd Ste 5 Knoxville, TN 37923 ",(865) 769-5468,https://s3-media3.fl.yelpcdn.com/bphoto/J0HeoRX2VommuSgnRlCrsg/o.jpg
good-hombres-tacos-tortas-and-more-knoxville-3,"Good Hombres Tacos, Tortas & More",3,,,"Food Trucks,Mexican",35.8985003 -84.1269077,"10433 Hickory Path Way Knoxville, TN 37922 ",(865) 280-2040,https://s3-media2.fl.yelpcdn.com/bphoto/XccN7Ik77LMdGFSDuBCU1Q/o.jpg
pizza-hut-knoxville-41,Pizza Hut,13,,$,"Pizza,Chicken Wings,Fast Food",35.9322169 -84.0241983,"7017 Kingston Pike Knoxville, TN 37919 ",(865) 558-6100,https://s3-media3.fl.yelpcdn.com/bphoto/EIWYExU3atfMbhf57JSr4A/o.jpg
burger-king-knoxville-26,Burger King,7,,$,"Burgers,Fast Food",35.956851261855 -84.0032163262368,"5310 N Middlebrook Pike Knoxville, TN 37921 ",(865) 558-0190,https://s3-media2.fl.yelpcdn.com/bphoto/j2qk-qHPeEFegYJwVDUjTQ/o.jpg
el-rey-mexican-restaurant-powell,El Rey Mexican Restaurant,21,,$,Mexican,36.021212 -84.051045,"3515 W Emory Rd Powell, TN 37849 ",(865) 947-8568,https://s3-media2.fl.yelpcdn.com/bphoto/EK87JfyNTxNwRtzKZOOXww/o.jpg
cicis-knoxville,Cicis,25,,$,Pizza,35.9223280336024 -84.0603956580162,"8414 Kingston Pike Knoxville, TN 37919 ",(865) 200-8361,https://s3-media3.fl.yelpcdn.com/bphoto/GhnjvSQ--PA6N-H-qllY9Q/o.jpg
applebees-grill-bar-knoxville-4,Applebee's Grill + Bar,52,,$$,"Sports Bars,Burgers,American (Traditional)",35.915292 -84.087847,"261 North Peters Rd Knoxville, TN 37923 ",(865) 531-5819,https://s3-media1.fl.yelpcdn.com/bphoto/th3wpKPQ8qGWhj8rKOzWeA/o.jpg
primetime-new-york-style-hot-dog-connection-knoxville,Primetime New York Style Hot Dog Connection,9,,$,Hot Dogs,35.9624151 -83.9164203,"800 S Gay St Ste 370 Knoxville, TN 37929 ",(865) 405-1739,https://s3-media4.fl.yelpcdn.com/bphoto/NDYs0fOyuRDF24FURdm1Wg/o.jpg
cancun-mexican-restaurant-and-cantina-knoxville-3,Cancun Mexican Restaurant & Cantina,67,,$,Mexican,35.93204057268106 -83.90532309712036,"4409 Chapman Hwy Knoxville, TN 37920 ",(865) 577-8881,https://s3-media3.fl.yelpcdn.com/bphoto/1oLLIdSnumUVP2V_I6qavw/o.jpg
waffle-house-knoxville-knoxville-2,Waffle House - Knoxville,12,,$,"Breakfast & Brunch,Diners,American (Traditional)",36.01336 -83.96909,"119A Cedar Ln Knoxville, TN 37912 ",(865) 688-6385,https://s3-media4.fl.yelpcdn.com/bphoto/5q36cPgxWPcSx0UyFg2Ueg/o.jpg
dynasty-express-at-fountain-city-knoxville-2,Dynasty Express At Fountain City,33,,$,Chinese,36.02907881841821 -83.92909487272537,"4911 N Broadway Knoxville, TN 37918 ",(865) 689-0700,https://s3-media1.fl.yelpcdn.com/bphoto/uAsFc8HCjSYZUYls9jb3VA/o.jpg
jalapenos-mexican-grill-knoxville-2,Jalapenos Mexican Grill,1,,,Mexican,36.0053782376604 -83.9269072269808,"3553 N Broadway St Knoxville, TN 37918 ",(865) 281-5572,
shoneys-knoxville-4,Shoney's,14,,$,"American (New),Breakfast & Brunch,Buffets",35.9495316 -83.9132767,"2612 Chapman Hwy Knoxville, TN 37920 ",(865) 573-4514,https://s3-media3.fl.yelpcdn.com/bphoto/h9aoHbCsmWQekvR9nRGu9A/o.jpg
petros-chili-and-chips-knoxville-12,Petro's Chili & Chips,5,,,American (Traditional),35.96481933 -83.91908133,"2 Market Square Knoxville, TN 37902 ",(865) 444-3970,https://s3-media4.fl.yelpcdn.com/bphoto/zvfUNhrvXoG6P7MTCpuN9A/o.jpg
tropical-smoothie-cafe-knoxville-7,Tropical Smoothie Cafe,29,,$,"Sandwiches,Juice Bars & Smoothies",35.91320300803357 -84.08646048183633,"128 Cedar Bluff Rd N Knoxville, TN 37923 ",(865) 985-0344,https://s3-media3.fl.yelpcdn.com/bphoto/Jg-195xb9s_9MZOSn7wVtQ/o.jpg
firehouse-subs-knoxville,Firehouse Subs,20,,$,"Sandwiches,Fast Food,Delis",35.9301368710299 -84.0368975166328,"128 Buckingham Dr Knoxville, TN 37909 ",(865) 212-5507,https://s3-media1.fl.yelpcdn.com/bphoto/HlDk43Pk4ckjcSomsSPxSQ/o.jpg
taco-bell-knoxville-9,Taco Bell,27,,$,"Fast Food,Mexican",35.929729 -84.031958,"7414 Kingston Pike Knoxville, TN 37919 ",(865) 584-6172,https://s3-media2.fl.yelpcdn.com/bphoto/gMD8PH8HeWqfSOugKCax_A/o.jpg
auntie-annes-pretzels-knoxville-3,Auntie Anne's,11,,$$,"Pretzels,Fast Food,Desserts",35.924313 -84.0367153,"7600 Kingston Pike Knoxville, TN 37919 ",(865) 312-5908,https://s3-media2.fl.yelpcdn.com/bphoto/sG_rQbSc1FiY5_LSaMwudw/o.jpg
panda-house-knoxville,Panda House,25,,$,Chinese,35.942974 -84.094151,"9209 Middlebrooks Pike Knoxville, TN 37923 ",(865) 690-0788,https://s3-media3.fl.yelpcdn.com/bphoto/Uad3B3FMNOF9JPlVBz6ePw/o.jpg
ut-mabels-cafe-knoxville,Ut Mabel's Cafe,1,,,American (Traditional),35.9492395 -83.9426986,"2640 Morgan Cir Knoxville, TN 37996 ",,
petros-chili-and-chips-knoxville-knoxville-2,Petro's Chili & Chips - Knoxville,18,,$,Tex-Mex,35.9399706 -84.0948238,"1033 N Cedar Bluff Rd Knoxville, TN 37923 ",(865) 690-2920,https://s3-media2.fl.yelpcdn.com/bphoto/ycaGbSvJuScs3yxfn8tvwg/o.jpg
salsaritas-fresh-mexican-grill-knoxville-5,Salsarita's Fresh Mexican Grill,18,,$,"Mexican,Fast Food",35.91027 -84.09139,"105 Moss Grove Blvd Knoxville, TN 37922 ",(865) 394-6810,https://s3-media3.fl.yelpcdn.com/bphoto/p3tfEflixiWlSOkMaimCVQ/o.jpg
burger-king-knoxville-14,Burger King,6,,$,"Burgers,Fast Food",35.9340574904917 -84.0032319060993,"127 Northshore Dr Knoxville, TN 37919 ",(865) 584-2881,https://s3-media2.fl.yelpcdn.com/bphoto/ak_W0V12ss-Z1AOpJIF_QA/o.jpg
wendys-knoxville-11,Wendy's,12,,$,"Burgers,Fast Food",35.973455 -83.983528,"4407 Western Avenue Knoxville, TN 37921 ",(865) 544-1101,https://s3-media4.fl.yelpcdn.com/bphoto/Re9N0iGPCAZ2OLRwr5MXpQ/o.jpg
happy-garden-chinese-restaurant-knoxville,Happy Garden Chinese Restaurant,24,,$,Chinese,35.99375 -83.90204,"1510 N Cherry St Knoxville, TN 37917 ",(865) 637-8668,https://s3-media3.fl.yelpcdn.com/bphoto/5C10a4B-PR6DX5P-Cn_IZQ/o.jpg
farm-to-griddle-crepes-knoxville-2,Farm To Griddle Crepes,6,,$$,"Southern,Food Trucks,Creperies",36.04514 -83.93742,"2922 Edonia Dr Knoxville, TN 37918 ",(865) 246-9975,https://s3-media4.fl.yelpcdn.com/bphoto/SAN1THQ88Mm2h4CDNF4BNg/o.jpg
the-lunchbox-knoxville-4,The Lunchbox,2,,,"Salad,Breakfast & Brunch,Sandwiches",35.963625 -83.918978,"607 Market St Knoxville, TN 37902 ",(865) 409-4211,https://s3-media2.fl.yelpcdn.com/bphoto/_O7I4KCrUFtyTxjxy5TQ6g/o.jpg
touch-of-love-catering-knoxville,Touch of Love Catering,1,,,"Caterers,Vegan,Vegetarian",35.95653 -84.0985,"8536 Reagan Woods Ln Knoxville, TN 37931 ",(800) 385-4209,https://s3-media2.fl.yelpcdn.com/bphoto/HnSMlH1G3wfF3xjhB15IGw/o.jpg
jersey-mikes-subs-knoxville-3,Jersey Mike's Subs,13,,$,"Fast Food,Delis,Sandwiches",35.9263496 -84.0039902,"2415 University Commons Way Knoxville, TN 37919 ",(865) 525-4547,https://s3-media3.fl.yelpcdn.com/bphoto/LYngOEl-RfttTG95ruFr1Q/o.jpg
subway-knoxville-67,Subway,7,,$,Sandwiches,35.9716019473451 -83.9878657026154,"4436 Western Ave Knoxville, TN 37921 ",(865) 637-7633,https://s3-media3.fl.yelpcdn.com/bphoto/ANrKytPjx64hGRrg8cCBZA/o.jpg
sonic-drive-in-knoxville-6,Sonic Drive-In,39,,$,"Fast Food,Burgers,Ice Cream & Frozen Yogurt",35.9334793 -83.9980572,"5722 Kingston Pike Knoxville, TN 37919 ",(865) 450-9511,https://s3-media1.fl.yelpcdn.com/bphoto/10nDJ-0jYa7H5LII99XIVw/o.jpg
wings-on-the-pig-knoxville,Wings on the Pig,1,,,"Chicken Wings,Food Trucks",35.96448 -83.91983,"Knoxville, TN 37902 ",(865) 414-3050,https://s3-media3.fl.yelpcdn.com/bphoto/CXA4lBPhLzHx0lODDH1jMA/o.jpg
chipotle-mexican-grill-knoxville,Chipotle Mexican Grill,47,,$,"Mexican,Fast Food",35.95662007191913 -83.93276326636419,"1701 Cumberland Ave Knoxville, TN 37916 ",(865) 525-0585,https://s3-media4.fl.yelpcdn.com/bphoto/uTlGktjlU68eSnqJ-NjX4w/o.jpg
shonos-japanese-grill-knoxville-3,Shono's Japanese Grill,17,,$$,Japanese,35.9126383066177 -84.0816367417574,"120 S Peters Rd Ste 2 Knoxville, TN 37923 ",(865) 769-9699,https://s3-media4.fl.yelpcdn.com/bphoto/AyVmDnPt_lKJ0pi9LQuCqg/o.jpg
bojangles-knoxville-4,Bojangles,11,,$,Chicken Wings,35.9751091 -83.9738464,"3801 Western Ave Knoxville, TN 37921 ",(865) 522-6741,https://s3-media1.fl.yelpcdn.com/bphoto/ye_-a2ds-QlhrrCj0kfUOA/o.jpg
benefit-your-life-gluten-free-bakery-and-cafe-knoxville-2,Benefit Your Life Gluten Free Bakery & Cafe,45,,$$,"Bakeries,Specialty Food,Gluten-Free",35.898074 -84.128678,"10420 Kingston Pike Ste G Knoxville, TN 37922 ",(865) 288-3193,https://s3-media3.fl.yelpcdn.com/bphoto/ivOvQdSa_MGj9kKfHZapew/o.jpg
hardees-knoxville-7,Hardee's,10,,$,"Fast Food,Burgers,Breakfast & Brunch",35.9741816850406 -83.9733529153033,"3718 Western Ave Knoxville, TN 37921 ",(865) 546-4756,https://s3-media1.fl.yelpcdn.com/bphoto/ZaJD4kPk66TvGWHp8-aC-g/o.jpg
popeyes-louisiana-kitchen-knoxville-2,Popeyes Louisiana Kitchen,31,,$,"Fast Food,Chicken Wings",36.0011633 -83.9738268,"4801 Clinton Hwy Knoxville, TN 37912 ",(865) 200-8176,https://s3-media4.fl.yelpcdn.com/bphoto/t-i_QYVB6dS7WyT87L1RUw/o.jpg
knox-wurst-knoxville,Knox Wurst,9,,,"Food Trucks,Hot Dogs",35.96079 -83.91894,"Knoxville, TN 37901 ",(865) 599-7370,https://s3-media2.fl.yelpcdn.com/bphoto/qDdhOB-DKh_qCuzgPErbKw/o.jpg
lotus-garden-knoxville,Lotus Garden,18,,,"Chinese,Thai,Soup",35.9254867 -84.0940337,"460 N Cedar Bluff Rd Knoxville, TN 37923 ",(865) 690-5788,https://s3-media2.fl.yelpcdn.com/bphoto/bNzVKyPlsr_dVn2GQDfBPw/o.jpg
charleys-cheesesteaks-knoxville,Charleys Cheesesteaks,15,,$$,"Sandwiches,Cheesesteaks",38.987575 -76.546102,"7600 Kingston Pike Ste 1336 Knoxville, TN 37919 ",(833) 230-2930,https://s3-media3.fl.yelpcdn.com/bphoto/uGxdjwdDNKAv_yYr8yuTNw/o.jpg
ihop-knoxville-4,IHOP,52,,$,"Breakfast & Brunch,American (Traditional),Burgers",36.01006 -83.97435,"5604 Merchants Center Blvd Knoxville, TN 37912 ",(865) 689-1202,https://s3-media2.fl.yelpcdn.com/bphoto/JcGlG0CJjQ0x2J9lZMCfQQ/o.jpg
the-nolia-grille-knoxville-3,The Nolia Grille,3,,,"Chicken Wings,American (Traditional)",35.9792817 -83.9054135,"1920 E Magnolia Ave Knoxville, TN 37917 ",(865) 247-6275,https://s3-media2.fl.yelpcdn.com/bphoto/S3_s3MEcNshVzVY0FKUbgw/o.jpg
bi-lo-food-market-and-deli-knoxville,Bi-Lo Food Market & Deli,8,,,Delis,35.890193939209 -83.9100341796875,"2230 W Governor John Sevier Hwy Knoxville, TN 37920 ",(865) 577-3232,https://s3-media2.fl.yelpcdn.com/bphoto/OQ0UvE8j3UZ5p2lSBzf6fg/o.jpg
nixons-deli-knoxville,Nixon's Deli,39,,$,Sandwiches,36.0070496 -83.9772568,"508 Merchants Dr Knoxville, TN 37912 ",(865) 687-7444,https://s3-media2.fl.yelpcdn.com/bphoto/jCBVE_0CU5TdlRbsAeOoWQ/o.jpg
mas-tacos-knoxville,Mas Tacos,2,,,"Tacos,Ice Cream & Frozen Yogurt",35.998877387213284 -83.8892193,"3500 Knoxville Zoo Dr Knoxville, TN 37914 ",,https://s3-media3.fl.yelpcdn.com/bphoto/JUge79_a3eY5-r7ovd4TCg/o.jpg
bojangles-knoxville-12,Bojangles,6,,,Fast Food,35.9811 -84.09518,"7505 Oak Ridge Hwy Knoxville, TN 37931 ",(865) 766-5382,https://s3-media3.fl.yelpcdn.com/bphoto/43FYkTAAvXjpaBoYhgcjuw/o.jpg
buddys-bar-b-q-knoxville,Buddy's Bar-B-Q,7,,$,Barbeque,35.9330719524275 -83.9992809701702,"Catering Banquet Hal Knoxville, TN 37902 ",(865) 588-0051,https://s3-media2.fl.yelpcdn.com/bphoto/NFbGdBAGz09UP29Ll4ugMg/o.jpg
papa-murphys-knoxville-3,Papa Murphy's,5,,,Pizza,36.006241 -84.020377,"6631 Clinton Hwy Knoxville, TN 37912 ",(865) 947-2516,https://s3-media3.fl.yelpcdn.com/bphoto/U7u-cEBPYIz0U_pQ_YTNdg/o.jpg
pizza-hut-knoxville-37,Pizza Hut,6,,$,"Pizza,Chicken Wings,Fast Food",35.9791793585742 -84.0139849931165,"5701 Western Ave Knoxville, TN 37921 ",(865) 558-6200,https://s3-media2.fl.yelpcdn.com/bphoto/R0JXw34k_px7uq-HgV9qOg/o.jpg
shoneys-knoxville-3,Shoney's,9,,,"Breakfast & Brunch,American (Traditional)",36.0083236694336 -83.9252014160156,"4032 N Broadway St Knoxville, TN 37917 ",(865) 687-5432,https://s3-media2.fl.yelpcdn.com/bphoto/IHxje4WOWtucB2xu2sgVYQ/o.jpg
checkerboard-cheese-knoxville,Checkerboard Cheese,2,,$,"Food Trucks,Sandwiches",35.9533653259277 -83.988899230957,"Knoxville, TN 37909 ",(865) 219-3478,https://s3-media1.fl.yelpcdn.com/bphoto/osPymUljT4qwHOFdNf_JwQ/o.jpg
soup-kitchen-express-knoxville,Soup Kitchen Express,24,,$,Cafes,35.9107937387437 -84.0870661744808,"9222 Kingston Pike Knoxville, TN 37922 ",(865) 539-9864,https://s3-media2.fl.yelpcdn.com/bphoto/89v-gBoEXNeLChvQZB9dIg/o.jpg
downtown-deli-knoxville,Downtown Deli,12,,$$,Delis,35.962403 -83.9164092,"800 S Gay St Ste P350 Knoxville, TN 37929 ",(865) 540-4141,https://s3-media2.fl.yelpcdn.com/bphoto/B5Jihp7rM84ezb3a1u_0Wg/o.jpg
twisted-taco-knoxville,Twisted Taco,2,,,"Tex-Mex,Mexican",35.9529649183273 -83.9322580685589,"1817 Andy Holt Ave Fred Brown Jr. Residence Hall Knoxville, TN 37916 ",,https://s3-media3.fl.yelpcdn.com/bphoto/c_Vr0036O9FkykqSAq1YFQ/o.jpg
hibachi-factory-knoxville-2,Hibachi Factory,31,,$,Japanese,35.92287 -84.052554,"1645 Downtown W Blvd Unit 9 Knoxville, TN 37919 ",(865) 539-2555,https://s3-media4.fl.yelpcdn.com/bphoto/dOSv4KD8E17XNYfRleVmCA/o.jpg
nixons-deli-knoxville-4,Nixon's Deli,24,,$$,Delis,35.9166069030762 -84.0836639404297,"220 N Peters Rd Knoxville, TN 37923 ",(865) 694-3719,https://s3-media2.fl.yelpcdn.com/bphoto/q8rSR3aUbw2u8_BpWPDjlQ/o.jpg
sarku-knoxville,Sarku,7,,,Japanese,35.92421 -84.03673,"7600 Kingston Pike Ste 1324 Knoxville, TN 37919 ",(865) 691-0330,https://s3-media1.fl.yelpcdn.com/bphoto/b6MMVXJcJxolROoKN6LehA/o.jpg
asian-chao-knoxville,Asian Chao,19,,$,Asian Fusion,35.925688 -84.038146,"7600 Kingston Pike Ste 1308 Knoxville, TN 37919 ",(865) 769-5656,https://s3-media1.fl.yelpcdn.com/bphoto/dfU6Phjf2Gs7VjQ0GflnmA/o.jpg
cracker-barrel-old-country-store-knoxville-4,Cracker Barrel Old Country Store,81,,$,"Breakfast & Brunch,Southern,American (Traditional)",35.9187299 -84.09283,"9214 Park West Blvd Knoxville, TN 37923 ",(865) 690-6060,https://s3-media2.fl.yelpcdn.com/bphoto/BWjvXGoDFmv8qZj2_GEGRQ/o.jpg
penn-station-east-coast-subs-knoxville,Penn Station East Coast Subs,21,,$,Sandwiches,35.9150128 -84.0822061,"163 N Peters Rd Knoxville, TN 37923 ",(865) 769-3700,https://s3-media4.fl.yelpcdn.com/bphoto/GOCnls3pzzded2VHIuTgoA/o.jpg
shoneys-restaurant-powell,Shoney's Restaurant,12,,,"Breakfast & Brunch,American (Traditional)",36.048408 -84.00331,"315 E Emory Rd Powell, TN 37849 ",(865) 947-5315,https://s3-media2.fl.yelpcdn.com/bphoto/EHGQt2xLZEmlGTAaEWi97Q/o.jpg
victors-lakeview-market-and-deli-louisville,Victor's Lakeview Market & Deli,9,,$,"Delis,Hot Dogs,Sandwiches",35.8666725158691 -83.9610824584961,"4751 Airport Hwy Louisville, TN 37777 ",(865) 970-3039,https://s3-media2.fl.yelpcdn.com/bphoto/ory3SwK6VYpX_iaWnY1buQ/o.jpg
jasons-deli-knoxville,Jason's Deli,68,,$,"Delis,Sandwiches,Salad",35.9136824 -84.0823106,"133 N Peters Rd Knoxville, TN 37923 ",(865) 357-3354,https://s3-media2.fl.yelpcdn.com/bphoto/G8muuoqC5ihYs-IBkhbVOg/o.jpg
buddys-bar-b-q-knoxville-4,Buddy's Bar-B-Q,16,,$,Barbeque,35.933909910738464 -83.90586109032341,"4401 Chapman Hwy Knoxville, TN 37920 ",(865) 579-1747,https://s3-media2.fl.yelpcdn.com/bphoto/l596rgdGkuanxwc6l0Q8NQ/o.jpg
pedal-java-knoxville-2,Pedal Java,5,,,"Coffee & Tea,Food Stands",35.966181 -83.919018,"401 S Gay St SW Knoxville, TN 37912 ",(865) 214-7858,https://s3-media3.fl.yelpcdn.com/bphoto/ieJhrUVQ3-GbclA8rqzLkg/o.jpg
chuck-e-cheese-knoxville,Chuck E. Cheese,20,,$$,"Pizza,Arcades,Kids Activities",35.9243857115507 -84.0547127276659,"8225 Kingston Pike Knoxville, TN 37919 ",(865) 670-8552,https://s3-media1.fl.yelpcdn.com/bphoto/BOZ_ty379pS730kpEf0E1g/o.jpg
