Restaurant ID,Author Name,Author City,Review Date,Review Rating,Review Content
stock-and-barrel-knoxville,Darren C.,"Knoxville, TN",9/15/2013,4.0,"Ate here last Saturday with my girlfriend.  Located next to the Blue Coast Burrito, this is a small sitdown with industrial decor that states in the menu they get their meat from local farmers.  They really sell the burger and whiskey menu to me.  Lots of whiskey options if that's your thing.  I admit we mainly ate here because other more popular places were packed.  But I'm so glad we did!  The smell that emanating from the cracks and crevices onto the patio beckoned so we proceeded inside.  We were seated promptly and started with the fried pickles.  They were just ok to me but I think my girlfriend really liked them.  It was a sizeable portion and they didn't taste like they do at other places; more cucumber-y than pickle-y to be specific.  I ordered the Turkey Burger (can't remember what it's called) with onion rings and my girlfriend had the Elvis and french fries.  My turkey burger was cooked to perfection and very juicy.  The onion rings are some of the best I've had in a long time- highly recommended!!!!  Next time I'll venture out and eat an actual burger.  I'm extremely picky about red meat.  So one thing to know about the Elvis-  it comes with peanut butter, fried bananas, bacon on a burger.  The last part is not mentioned in the menu description so we were surprised when it hit the table.  My girlfriend thought it was really good and said she would eat it again.  The french fries were really good... but not as good as the onion rings in my opinions.  Next time, we'll have to try one of their milkshakes as we saw many coming out from the kitchen and they passed the eye test!  If you're looking for a burger on Market Square then give this place a try!  I should mention this since it's fall that they only have 1-2 TVs so I probably wouldn't meet up here just to watch a game."
stock-and-barrel-knoxville,Alexa F.,"Louisville, KY",7/28/2015,5.0,"If you are craving a burger, this is the place to go! They have an excellent selection of burgers and bourbon. Not to mention, all of their meats are locally and responsibly sourced! Be weary of weekends though because you will most likely have to wait for a table."
stock-and-barrel-knoxville,Ethan S.,"Jonesboro, AR",3/12/2016,4.0,"Ate here for the first time today and wasn't disappointed. The restaurant is located in a pretty cool part of knoxville and the atmosphere inside was nice. Good music and not too loud. The food was delicious. I had the elk burger, which was imported from new Zealand and on special for the day. Wonderfully cooked and seasoned. The fries were delicious as well. The only complaint I have is the draft beer selection. Although the selections they had were decent, they were very limited. Can't complain too much about that as the restaurant caters more to the bourbon/whiskey drinker. I would definitely go back."
stock-and-barrel-knoxville,Shannon M.,"Knoxville, TN",7/24/2015,5.0,"Amazing burgers, rustic feel.  Great place for a first date or a night out with the girls/guys. They seem to accommodate any reasonable request and although the place is small, it seats many comfortably."
stock-and-barrel-knoxville,Paul C.,"Charlotte, NC",1/2/2015,5.0,"Paul's Yelp Elite Review Rating: 4.75 rounded UP to 5 Stars!Me and my best friends Steve and Dean came back here to stock and barrel for lunch because it is extremely difficult to get into this restaurant at dinner since it is so small. It only has 7 tables and about 15 seats at the bar area so it is quite compact, so be expected to wait long hours or come back at lunch time like we did especially during the week. Obviously the reason to come to this place is for their burgers. And let me tell you they do their burgers absolutely right at this place! We all got different burgers but I had the Farmhouse burger, which had a succulent egg on top, applewood bacon, cheddar cheese, onions tomatoes and I added extra mushrooms. We were told that the beef is sourced locally and also most of the vegetables are local as is the cheese, and the bun is made in Knoxville. My God was this burger sloppy, just the way I love it and as it should be! I got my burger medium with just a dab of red in the middle. The meat was perfectly seasoned and all the ingredients worked extremely well together. The piece de resistance was the hand cut fries which were fried in duck fat! Yes, duck fat! Their burgers usually come with their hand cut fries, but for an extra two bucks, definitely upgrade to the duck fat fries!Since the three of us are pretty big eaters I also ordered their beer battered onion rings, and these were some of the best onion rings I have had in a very long time! The batter was light and fluffy and the onions were obviously sweet and the flavor was just excellent. Even though it was lunchtime, this place is a whiskey bar, so I felt I had to ""take one"" for the Yelp Elite Team  and try a flight of their whiskeys! If you take a look at one of the photos I posted there's a list of the whiskey's offered from inexpensive to outrageous! They have a very rare Kentucky Bourbon that they pay almost a thousand dollars a bottle for, and for $100 you too could have a shot. That's a little rich for my blood, being the wineo that I am, so I opted for a $16 ""Stock and Barrel"" bourbon flight. I thought this to be a really good deal given the quality of the Bourbons they poured. Each was about three quarter of an ounce which actually is a fairly generous poor for what you're getting. Keep in mind that these are distilled spirits so its quite potent! Our bartender, Ben, was super as he was a younger guy who obviously was schooled in the wonders of bourbon. And he helps guide me through my selection.I just wish this place was a little bit larger to accommodate the obviously overwhelming demand that they are experiencing here in Knoxville. They really need to open another location especially out in West Knoxville.bIt of course would be awesome to come out to Charlotte North Carolina where I live as we would eat this place up!Highly, highly recommended!"
stock-and-barrel-knoxville,Cristina A.,"Miami, FL",12/31/2014,5.0,Everything we had was delicious! My favorites were the fired green tomatoes and the fried pickles! They have a lot of bourbon to choose from! Very cool place! Oh and the smores milkshake was amazing!!
stock-and-barrel-knoxville,Hunter M.,"Washington, DC",12/29/2014,3.0,I've given Stock & Barrel two shots now and I'm just not impressed.  It's a decent burger but I've certainly had much better.  They often times feel too complicated or like there are two many different tastes thrown between two buns.  I've also never been able to get one that's not been overcooked.  Maybe they are just concerned about undercooked meat but if I ask for it medium to medium-rare I want to see pink.  Both milkshakes I've had went unfinished and just weren't that good.  It seems like Stock & Barrel is winning people over by piling different and new ingredients on burgers but not really giving much consideration to how those burgers taste.
stock-and-barrel-knoxville,Chuck C.,"Knoxville, TN",12/23/2014,5.0,I like hot and spicy and everything here has a warning and it's not even spicy.  I have started ignoring the warning.  I got the hot pepper burger here and almost died.  It was so hot it made my lips numb.  Delicious!  I think they might have the best burgers in town.
stock-and-barrel-knoxville,Jessica R.,"Knoxville, TN",12/16/2014,4.0,"It's a small restaurant, so it can feel crowded easily. The burgers, however, are worth the hype. They use Benton's bacon, a Maple Bourbon Mustard for their Chicken and Waffles, and their Garlic Aioli is mouth wateringly delicious. Really, just reading through all the original kinds of burgers you can try is worth the trip alone. If you want a beverage, stick to the bourbon since that is what they're known for. Their beer and wine selection is mediocre and overpriced."
stock-and-barrel-knoxville,Elisabeth B.,"Livermore, CA",12/15/2014,4.0,"On a long drive home this was a welcome stop. Located in a paved pedestrian area we found free15 minute street parking.While we called in a to-go order from the highway we still had to wait and additional 20 minutes at the bar above our quoted time. Super happy we didn't get a parking ticket with our to-go order.That was soon forgotten once we received our orders. We tried the Elvis with peanut butter and banana and a grilled chicken option. I usually consider grilled chicken a cop out order but I was looking for something healthy...and dang that was a good sandwich. My boyfriend has downed his burger before I was done with my side. Their buns are the reason I would come back- fresh baked, soft and make the carbs oh so worth it.Meats are free-range, happy proteins and for a small up-charge you can change your side.  Next time we are passing through this will make the must stop list again."
